is_banked,code_module_x,code_presentation_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,final_result,code_module_y,code_presentation_y
0,CCC,2014J,M,North Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,CCC,2014J
0,DDD,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2014J,M,North Region,A Level or Equivalent,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,CCC,2014J
0,FFF,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,F,North Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,F,North Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,F,North Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,F,North Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,F,North Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,F,North Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,North Western Region,HE Qualification,90-100%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Western Region,HE Qualification,90-100%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Western Region,HE Qualification,90-100%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Western Region,HE Qualification,90-100%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Wales,Lower Than A Level,40-50%,0-35,1,Withdrawn,CCC,2014J
0,CCC,2014J,M,Wales,Lower Than A Level,40-50%,0-35,1,Withdrawn,CCC,2014J
0,CCC,2014J,M,Wales,Lower Than A Level,40-50%,0-35,1,Withdrawn,CCC,2014J
0,CCC,2014J,M,Wales,Lower Than A Level,40-50%,0-35,1,Withdrawn,CCC,2014J
0,CCC,2014J,M,Wales,Lower Than A Level,40-50%,0-35,1,Withdrawn,CCC,2014J
0,CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Region,Lower Than A Level,10-20,35-55,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,North Region,Lower Than A Level,10-20,35-55,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,Lower Than A Level,10-20,35-55,0,Pass,CCC,2014B
0,EEE,2013J,M,North Region,Lower Than A Level,10-20,35-55,0,Pass,CCC,2014J
0,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Region,Lower Than A Level,10-20,35-55,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,North Region,Lower Than A Level,10-20,35-55,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,Lower Than A Level,10-20,35-55,0,Pass,CCC,2014B
0,EEE,2013J,M,North Region,Lower Than A Level,10-20,35-55,0,Pass,CCC,2014J
0,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Region,Lower Than A Level,10-20,35-55,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,North Region,Lower Than A Level,10-20,35-55,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Region,Lower Than A Level,10-20,35-55,0,Pass,CCC,2014B
0,EEE,2013J,M,North Region,Lower Than A Level,10-20,35-55,0,Pass,CCC,2014J
0,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,Withdrawn,CCC,2014B
